0.0006475638675611041,24.69113009945979
0.0005265491464237611,20.07692851528942
0.0002168920899875851,8.269934565059522
0.0001802643444139722,6.873345785926233
0.0001609107814581082,6.135408781146945
9.493977077101126e-05,3.619983061359928
8.005611892591566e-05,3.052480452781115
7.410018307689515e-05,2.825385035203123
5.94471555664775e-05,2.266675961496896
4.773928920850583e-05,1.820263698687175
4.15913588947116e-05,1.585847674531872
3.816792870140299e-05,1.455314819745278
2.83771415057027e-05,1.081999363872738
2.505724985582868e-05,0.9554143569731398
2.258897408354693e-05,0.8613008320102897
2.122061315811011e-05,0.8091262445673155
2.054075940089595e-05,0.7832039249184378
1.77698742604155e-05,0.677552129131972
1.630491603517285e-05,0.6216943582746035
1.324373919736617e-05,0.5049739553212872
1.244573579849908e-05,0.4745466774445201
1.143129142750746e-05,0.4358666657923
1.118206961465412e-05,0.4263640228669595
1.066707715888179e-05,0.4067277423968875
9.793378520023118e-06,0.3734142611474968
8.608133214831645e-06,0.3282217365236685
7.912757967351591e-06,0.301707593960189
6.691390184560775e-06,0.2551377460504265
6.369864571845554e-06,0.2428782128498501
5.960725190261015e-06,0.2272780316081708
5.562267497002126e-06,0.2120851352218427
5.362694074350431e-06,0.2044755486004537
5.069706145891302e-06,0.1933041361397781
4.910642802684005e-06,0.1872391688092527
4.428551242207424e-06,0.1688573750806891
4.268982920349975e-06,0.1627731532886779
4.252090619801374e-06,0.1621290623944537
3.927868730630109e-06,0.1497667221719043
3.458544215741747e-06,0.1318717264248155
3.359651088139817e-06,0.1281010047989189
3.188710224114983e-06,0.1215831564068405
3.00694587136541e-06,0.1146526164153388
2.845972458362986e-06,0.1085148195398479
2.792014624649183e-06,0.1064574473502446
2.689047598174857e-06,0.1025313909811528
2.608905354108315e-06,0.09947562664062164
2.342578766993401e-06,0.08932079135593221
2.328353962425594e-06,0.08877841010549907
2.194567050293033e-06,0.08367721434930041
2.071425708549459e-06,0.07898192629831056
2.018046854167726e-06,0.0769466301613238
1.91261737014483e-06,0.07292668211182463
1.830623168517699e-06,0.06980030400274065
1.785261214667554e-06,0.06807068633846625
1.76698404690927e-06,0.06737379148442003
1.692937625606902e-06,0.06455045634581502
1.664298284810255e-06,0.0634584595174006
1.568961913783672e-06,0.05982335438237603
1.556501879872253e-06,0.0593482625284879
1.470306536531846e-06,0.05606169800103654
1.438234806119184e-06,0.05483882670169074
1.364396488674699e-06,0.05202342640887734
1.321878086645541e-06,0.05040223126703421
1.226617262862368e-06,0.04677000669238238
1.183243301056333e-06,0.04511618969064751
1.136194719065379e-06,0.04332226214600392
1.098369140540451e-06,0.04188000088463413
1.067600664108111e-06,0.04070682169319096
1.019884119174642e-06,0.03888742521684622
1.004199420749241e-06,0.03828937929613885
9.986969749472394e-07,0.03807957511778928
9.521971434841912e-07,0.03630657102387458
9.172968326656021e-07,0.03497584805105195
8.904643243679694e-07,0.03395274440605254
8.601028959660573e-07,0.03279508565418233
8.313237546932834e-07,0.03169775833727528
8.214705587087959e-07,0.03132206328056252
8.173916666597129e-07,0.03116653815124232
7.784409129933724e-07,0.02968137479605106
7.415670155055158e-07,0.02827540042695024
7.196692382125054e-07,0.02744045441603861
6.828263950934723e-07,0.0260356641269937
6.766895194772237e-07,0.02580166961025873
6.631074451630204e-07,0.02528379518780899
6.221487953951443e-07,0.0237220722431276
6.157051117604688e-07,0.02347637936414908
5.905648977813511e-07,0.02251780164667308
5.715342276696135e-07,0.02179217630661437
5.6633929882494e-07,0.02159409752182301
5.365732060938071e-07,0.0204591384776364
5.319457537922376e-07,0.02028269715264802
5.216491299313939e-07,0.01989009451981295
5.091315687149483e-07,0.01941280919244095
4.895406611892378e-07,0.01866582241520515
4.725979888930168e-07,0.0180198108835951
4.487236837300463e-07,0.01710950133060338
4.455567202849192e-07,0.01698874736275405
4.2730890863764e-07,0.01629297183545305
4.15457513539876e-07,0.01584108692822206
4.110013750584136e-07,0.01567117767216462
